0	0.00	0.00	0.00	0.00	0.00
0	0.00	0.00	0.00	0.00	0.00
0	0.00	0.00	0.00	0.00	0.00
1	0.00	0.00	0.00	0.00	0.00
2	0.00	0.00	0.00	0.00	0.00
3	0.00	0.00	0.00	0.00	0.00
4	0.01	0.00	0.00	0.01	0.01
5	0.01	0.00	0.00	0.01	0.01
6	0.02	0.00	0.00	0.02	0.02
7	0.02	0.00	0.00	0.02	0.02
8	0.02	0.00	0.00	0.02	0.02
9	0.03	0.00	0.00	0.03	0.03
10	0.03	0.00	0.00	0.03	0.03
11	0.04	0.00	0.00	0.04	0.04
12	0.04	0.00	0.00	0.04	0.04
13	0.05	0.00	0.00	0.05	0.05
14	0.05	0.00	0.00	0.05	0.05
15	0.05	0.00	0.00	0.05	0.05
16	0.06	0.00	0.00	0.06	0.06
17	0.06	0.00	0.00	0.06	0.06
18	0.07	0.00	0.00	0.07	0.07
19	0.07	0.00	0.00	0.07	0.07
20	0.07	0.00	0.00	0.07	0.07
21	0.08	0.00	0.00	0.08	0.08
22	0.08	0.00	0.00	0.08	0.08
23	0.09	0.00	0.00	0.09	0.09
24	0.09	0.00	0.00	0.09	0.09
25	0.09	0.00	0.00	0.09	0.09
26	0.10	0.00	0.00	0.10	0.10
27	0.10	0.00	0.00	0.10	0.10
28	0.11	0.00	0.00	0.11	0.11
29	0.11	0.00	0.00	0.11	0.11
30	0.12	0.00	0.00	0.12	0.12
31	0.12	0.00	0.00	0.12	0.12
32	0.12	0.00	0.00	0.12	0.12
33	0.13	0.00	0.00	0.13	0.13
34	0.13	0.00	0.00	0.13	0.13
35	0.14	0.00	0.00	0.14	0.14
36	0.14	0.00	0.00	0.14	0.14
37	0.14	0.00	0.00	0.14	0.14
38	0.15	0.00	0.00	0.15	0.15
39	0.15	0.00	0.00	0.15	0.15
40	0.16	0.00	0.00	0.16	0.16
41	0.16	0.00	0.00	0.16	0.16
42	0.16	0.00	0.00	0.16	0.16
43	0.17	0.00	0.00	0.17	0.17
44	0.17	0.00	0.00	0.17	0.17
45	0.18	0.00	0.00	0.18	0.18
46	0.18	0.00	0.00	0.18	0.18
47	0.18	0.00	0.00	0.18	0.18
48	0.19	0.00	0.00	0.19	0.19
49	0.19	0.00	0.00	0.19	0.19
50	0.20	0.00	0.00	0.20	0.20
51	0.20	0.00	0.00	0.20	0.20
52	0.21	0.00	0.00	0.21	0.21
53	0.21	0.00	0.00	0.21	0.21
54	0.21	0.00	0.00	0.21	0.21
55	0.22	0.00	0.00	0.22	0.22
56	0.22	0.00	0.00	0.22	0.22
57	0.23	0.00	0.00	0.23	0.23
58	0.23	0.00	0.00	0.23	0.23
59	0.23	0.00	0.00	0.23	0.23
60	0.24	0.00	0.00	0.24	0.24
61	0.24	0.00	0.00	0.24	0.24
62	0.25	0.00	0.00	0.25	0.25
63	0.25	0.00	0.00	0.25	0.25
64	0.25	0.00	0.00	0.25	0.25
65	0.26	0.00	0.00	0.26	0.26
66	0.26	0.00	0.00	0.26	0.26
67	0.27	0.00	0.00	0.27	0.27
68	0.27	0.00	0.00	0.27	0.27
69	0.28	0.00	0.00	0.28	0.28
70	0.28	0.00	0.00	0.28	0.28
