0	0.00	0.00	0.00	0.00	0.00
0	0.00	0.00	0.00	0.00	0.00
0	0.00	0.00	0.00	0.00	0.00
1	0.00	0.00	0.00	0.00	0.00
2	0.00	0.00	0.00	0.00	0.00
3	0.00	0.00	0.00	0.00	0.00
4	0.00	0.00	0.00	0.00	0.00
5	0.01	0.00	0.00	0.01	0.01
6	0.01	0.00	0.00	0.01	0.01
7	0.01	0.00	0.00	0.01	0.01
8	0.01	0.00	0.00	0.01	0.01
9	0.01	0.00	0.00	0.01	0.01
10	0.02	0.00	0.00	0.02	0.02
11	0.02	0.00	0.00	0.02	0.02
12	0.02	0.00	0.00	0.02	0.02
13	0.02	0.00	0.00	0.02	0.02
14	0.02	0.00	0.00	0.02	0.02
15	0.03	0.00	0.00	0.03	0.03
16	0.03	0.00	0.00	0.03	0.03
17	0.03	0.00	0.00	0.03	0.03
18	0.03	0.00	0.00	0.03	0.03
19	0.03	0.00	0.00	0.03	0.03
20	0.04	0.00	0.00	0.04	0.04
21	0.04	0.00	0.00	0.04	0.04
22	0.04	0.00	0.00	0.04	0.04
23	0.04	0.00	0.00	0.04	0.04
24	0.05	0.00	0.00	0.05	0.05
25	0.05	0.00	0.00	0.05	0.05
26	0.05	0.00	0.00	0.05	0.05
27	0.05	0.00	0.00	0.05	0.05
28	0.05	0.00	0.00	0.05	0.05
29	0.06	0.00	0.00	0.06	0.06
30	0.06	0.00	0.00	0.06	0.06
31	0.06	0.00	0.00	0.06	0.06
32	0.06	0.00	0.00	0.06	0.06
33	0.06	0.00	0.00	0.06	0.06
34	0.07	0.00	0.00	0.07	0.07
35	0.07	0.00	0.00	0.07	0.07
36	0.07	0.00	0.00	0.07	0.07
37	0.07	0.00	0.00	0.07	0.07
38	0.07	0.00	0.00	0.07	0.07
39	0.08	0.00	0.00	0.08	0.08
40	0.08	0.00	0.00	0.08	0.08
41	0.08	0.00	0.00	0.08	0.08
42	0.08	0.00	0.00	0.08	0.08
43	0.08	0.00	0.00	0.08	0.08
44	0.09	0.00	0.00	0.09	0.09
45	0.09	0.00	0.00	0.09	0.09
46	0.09	0.00	0.00	0.09	0.09
47	0.09	0.00	0.00	0.09	0.09
48	0.09	0.00	0.00	0.09	0.09
49	0.10	0.00	0.00	0.10	0.10
50	0.10	0.00	0.00	0.10	0.10
51	0.10	0.00	0.00	0.10	0.10
52	0.10	0.00	0.00	0.10	0.10
53	0.10	0.00	0.00	0.10	0.10
54	0.11	0.00	0.00	0.11	0.11
55	0.11	0.00	0.00	0.11	0.11
56	0.11	0.00	0.00	0.11	0.11
57	0.11	0.00	0.00	0.11	0.11
58	0.12	0.00	0.00	0.12	0.12
59	0.12	0.00	0.00	0.12	0.12
60	0.12	0.00	0.00	0.12	0.12
61	0.12	0.00	0.00	0.12	0.12
62	0.12	0.00	0.00	0.12	0.12
63	0.13	0.00	0.00	0.13	0.13
64	0.13	0.00	0.00	0.13	0.13
65	0.13	0.00	0.00	0.13	0.13
66	0.13	0.00	0.00	0.13	0.13
67	0.13	0.00	0.00	0.13	0.13
68	0.14	0.00	0.00	0.14	0.14
69	0.14	0.00	0.00	0.14	0.14
70	0.14	0.00	0.00	0.14	0.14
